State_County,State,FIPS,Freq
IN_Noble,IN,18113,14
IN_Ohio,IN,18115,0
IN_Orange,IN,18117,0
IN_Owen,IN,18119,0
IN_Parke,IN,18121,12
IN_Perry,IN,18123,0
IN_Pike,IN,18125,0
IN_Porter,IN,18127,0
IN_Posey,IN,18129,3
IN_Pulaski,IN,18131,2
IN_Putnam,IN,18133,0
IN_Randolph,IN,18135,1
IN_Ripley,IN,18137,1
IN_Rush,IN,18139,2
IN_Scott,IN,18143,0
IN_Shelby,IN,18145,3
IN_Spencer,IN,18147,0
IN_St. Joseph,IN,18141,48
IN_Starke,IN,18149,1
IN_Steuben,IN,18151,3
IN_Sullivan,IN,18153,3
IN_Switzerland,IN,18155,0
IN_Tippecanoe,IN,18157,10
IN_Tipton,IN,18159,0
IN_Union,IN,18161,3
IN_Vanderburgh,IN,18163,0
IN_Vermillion,IN,18165,29
IN_Vigo,IN,18167,7
IN_Wabash,IN,18169,1
IN_Warren,IN,18171,5
IN_Warrick,IN,18173,0
IN_Washington,IN,18175,0
IN_Wayne,IN,18177,13
IN_Wells,IN,18179,0
IN_White,IN,18181,7
IN_Whitley,IN,18183,0
KS_Allen,KS,20001,0
KS_Anderson,KS,20003,0
KS_Atchison,KS,20005,0
KS_Barber,KS,20007,0
KS_Barton,KS,20009,0
KS_Bourbon,KS,20011,0
KS_Brown,KS,20013,47
KS_Butler,KS,20015,0
KS_Chase,KS,20017,0
KS_Chautauqua,KS,20019,0
KS_Cherokee,KS,20021,0
KS_Cheyenne,KS,20023,0
KS_Clark,KS,20025,0
KS_Clay,KS,20027,14
KS_Cloud,KS,20029,0
KS_Coffey,KS,20031,0
KS_Comanche,KS,20033,3
KS_Cowley,KS,20035,0
KS_Crawford,KS,20037,0
KS_Decatur,KS,20039,8
KS_Dickinson,KS,20041,1
KS_Doniphan,KS,20043,7
KS_Douglas,KS,20045,0
KS_Edwards,KS,20047,5
KS_Elk,KS,20049,0
KS_Ellis,KS,20051,3
KS_Ellsworth,KS,20053,3
KS_Finney,KS,20055,6
KS_Ford,KS,20057,10
KS_Franklin,KS,20059,0
KS_Geary,KS,20061,0
KS_Gove,KS,20063,3
KS_Graham,KS,20065,3
KS_Grant,KS,20067,0
KS_Gray,KS,20069,4
KS_Greeley,KS,20071,2
KS_Greenwood,KS,20073,0
KS_Hamilton,KS,20075,0
KS_Harper,KS,20077,24
KS_Harvey,KS,20079,0
KS_Haskell,KS,20081,5
KS_Hodgeman,KS,20083,0
KS_Jackson,KS,20085,0
KS_Jefferson,KS,20087,9
KS_Jewell,KS,20089,14
KS_Johnson,KS,20091,0
KS_Kearny,KS,20093,0
KS_Kingman,KS,20095,24
KS_Kiowa,KS,20097,13
KS_Labette,KS,20099,0
KS_Lane,KS,20101,2
KS_Leavenworth,KS,20103,0
KS_Lincoln,KS,20105,7
KS_Linn,KS,20107,0
KS_Logan,KS,20109,3
KS_Lyon,KS,20111,0
KS_Marion,KS,20115,1
KS_Marshall,KS,20117,3
KS_McPherson,KS,20113,1
KS_Meade,KS,20119,2
KS_Miami,KS,20121,0
KS_Mitchell,KS,20123,1
KS_Montgomery,KS,20125,0
KS_Morris,KS,20127,7
KS_Morton,KS,20129,0
KS_Nemaha,KS,20131,0
KS_Neosho,KS,20133,0
KS_Ness,KS,20135,6
KS_Norton,KS,20137,8
KS_Osage,KS,20139,0
KS_Osborne,KS,20141,19
KS_Ottawa,KS,20143,2
KS_Pawnee,KS,20145,5
KS_Phillips,KS,20147,29
KS_Pottawatomie,KS,20149,4
KS_Pratt,KS,20151,4
KS_Rawlins,KS,20153,3
KS_Reno,KS,20155,40
KS_Republic,KS,20157,8
KS_Rice,KS,20159,12
KS_Riley,KS,20161,7
KS_Rooks,KS,20163,11
KS_Rush,KS,20165,2
KS_Russell,KS,20167,6
KS_Saline,KS,20169,0
KS_Scott,KS,20171,6
KS_Sedgwick,KS,20173,25
KS_Seward,KS,20175,0
KS_Shawnee,KS,20177,1
KS_Sheridan,KS,20179,0
KS_Sherman,KS,20181,9
KS_Smith,KS,20183,6
KS_Stafford,KS,20185,4
KS_Stanton,KS,20187,0
KS_Stevens,KS,20189,0
KS_Sumner,KS,20191,49
KS_Thomas,KS,20193,13
KS_Trego,KS,20195,0
KS_Wabaunsee,KS,20197,2
KS_Wallace,KS,20199,0
KS_Washington,KS,20201,11
KS_Wichita,KS,20203,5
KS_Wilson,KS,20205,0
KS_Woodson,KS,20207,0
KS_Wyandotte,KS,20209,0
KY_Adair,KY,21001,0
KY_Allen,KY,21003,0
KY_Anderson,KY,21005,0
KY_Ballard,KY,21007,5
KY_Barren,KY,21009,0
KY_Bath,KY,21011,0
KY_Bell,KY,21013,0
KY_Boone,KY,21015,0
KY_Bourbon,KY,21017,0
KY_Boyd,KY,21019,0
KY_Boyle,KY,21021,0
KY_Bracken,KY,21023,0
KY_Breathitt,KY,21025,0
KY_Breckinridge,KY,21027,0
KY_Bullitt,KY,21029,0
KY_Butler,KY,21031,0
KY_Caldwell,KY,21033,0
KY_Calloway,KY,21035,0
KY_Campbell,KY,21037,0
KY_Carlisle,KY,21039,0
KY_Carroll,KY,21041,0
KY_Carter,KY,21043,0
KY_Casey,KY,21045,0
KY_Christian,KY,21047,0
KY_Clark,KY,21049,0
KY_Clay,KY,21051,0
KY_Clinton,KY,21053,0
KY_Crittenden,KY,21055,0
KY_Cumberland,KY,21057,0
KY_Daviess,KY,21059,0
KY_Edmonson,KY,21061,0
KY_Elliott,KY,21063,0
KY_Estill,KY,21065,0
KY_Fayette,KY,21067,0
KY_Fleming,KY,21069,0
KY_Floyd,KY,21071,0
KY_Franklin,KY,21073,0
KY_Fulton,KY,21075,0
KY_Gallatin,KY,21077,0
KY_Garrard,KY,21079,0
KY_Grant,KY,21081,0
KY_Graves,KY,21083,0
KY_Grayson,KY,21085,0
KY_Green,KY,21087,0
KY_Greenup,KY,21089,0
KY_Hancock,KY,21091,0
KY_Hardin,KY,21093,0
KY_Harlan,KY,21095,0
KY_Harrison,KY,21097,0
KY_Hart,KY,21099,0
KY_Henderson,KY,21101,0
KY_Henry,KY,21103,0
KY_Hickman,KY,21105,0
KY_Hopkins,KY,21107,0
KY_Jackson,KY,21109,0
KY_Jefferson,KY,21111,0
KY_Jessamine,KY,21113,0
KY_Johnson,KY,21115,0
KY_Kenton,KY,21117,0
KY_Knott,KY,21119,0
KY_Knox,KY,21121,0
KY_Larue,KY,21123,0
KY_Laurel,KY,21125,0
KY_Lawrence,KY,21127,0
KY_Lee,KY,21129,0
KY_Leslie,KY,21131,0
KY_Letcher,KY,21133,0
KY_Lewis,KY,21135,0
KY_Lincoln,KY,21137,0
KY_Livingston,KY,21139,0
KY_Logan,KY,21141,0
KY_Lyon,KY,21143,0
KY_Madison,KY,21151,0
KY_Magoffin,KY,21153,0
KY_Marion,KY,21155,0
KY_Marshall,KY,21157,0
KY_Martin,KY,21159,0
KY_Mason,KY,21161,0
KY_McCracken,KY,21145,0
KY_McCreary,KY,21147,0
KY_McLean,KY,21149,0
KY_Meade,KY,21163,0
KY_Menifee,KY,21165,0
KY_Mercer,KY,21167,0
KY_Metcalfe,KY,21169,0
KY_Monroe,KY,21171,0
KY_Montgomery,KY,21173,0
KY_Morgan,KY,21175,1
KY_Muhlenberg,KY,21177,0
KY_Nelson,KY,21179,0
KY_Nicholas,KY,21181,0
KY_Ohio,KY,21183,0
KY_Oldham,KY,21185,0
KY_Owen,KY,21187,0
KY_Owsley,KY,21189,0
KY_Pendleton,KY,21191,0
KY_Perry,KY,21193,0
KY_Pike,KY,21195,0
KY_Powell,KY,21197,0
KY_Pulaski,KY,21199,0
KY_Robertson,KY,21201,0
KY_Rockcastle,KY,21203,0
KY_Rowan,KY,21205,0
KY_Russell,KY,21207,0
KY_Scott,KY,21209,0
KY_Shelby,KY,21211,0
KY_Simpson,KY,21213,0
KY_Spencer,KY,21215,0
KY_Taylor,KY,21217,0
KY_Todd,KY,21219,0
KY_Trigg,KY,21221,0
KY_Trimble,KY,21223,0
KY_Union,KY,21225,0
KY_Warren,KY,21227,0
KY_Washington,KY,21229,0
KY_Wayne,KY,21231,0
KY_Webster,KY,21233,0
KY_Whitley,KY,21235,0
KY_Wolfe,KY,21237,0
KY_Woodford,KY,21239,0
LA_Acadia,LA,22001,0
LA_Allen,LA,22003,0
LA_Ascension,LA,22005,0
LA_Assumption,LA,22007,0
LA_Avoyelles,LA,22009,0
LA_Beauregard,LA,22011,0
LA_Bienville,LA,22013,0
LA_Bossier,LA,22015,0
LA_Caddo,LA,22017,0
LA_Calcasieu,LA,22019,0
LA_Caldwell,LA,22021,0
LA_Cameron,LA,22023,0
LA_Catahoula,LA,22025,0
LA_Claiborne,LA,22027,0
LA_Concordia,LA,22029,0
LA_De Soto,LA,22031,0
LA_East Baton Rouge,LA,22033,0
LA_East Carroll,LA,22035,0
LA_East Feliciana,LA,22037,0
LA_Evangeline,LA,22039,0
LA_Franklin,LA,22041,0
LA_Grant,LA,22043,0
LA_Iberia,LA,22045,0
LA_Iberville,LA,22047,0
LA_Jackson,LA,22049,0
LA_Jefferson,LA,22051,0
LA_Jefferson Davis,LA,22053,0
LA_La Salle,LA,22059,0
LA_Lafayette,LA,22055,0
LA_Lafourche,LA,22057,0
LA_Lincoln,LA,22061,0
LA_Livingston,LA,22063,0
LA_Madison,LA,22065,0
LA_Morehouse,LA,22067,0
LA_Natchitoches,LA,22069,0
LA_Orleans,LA,22071,0
LA_Ouachita,LA,22073,0
LA_Plaquemines,LA,22075,0
LA_Pointe Coupee,LA,22077,0
LA_Rapides,LA,22079,0
LA_Red River,LA,22081,0
LA_Richland,LA,22083,0
LA_Sabine,LA,22085,0
LA_St. Bernard,LA,22087,0
LA_St. Charles,LA,22089,0
LA_St. Helena,LA,22091,0
LA_St. James,LA,22093,0
LA_St. John the Baptist,LA,22095,0
LA_St. Landry,LA,22097,0
LA_St. Martin,LA,22099,0
LA_St. Mary,LA,22101,0
LA_St. Tammany,LA,22103,0
LA_Tangipahoa,LA,22105,0
LA_Tensas,LA,22107,0
LA_Terrebonne,LA,22109,0
LA_Union,LA,22111,0
LA_Vermilion,LA,22113,0
LA_Vernon,LA,22115,0
LA_Washington,LA,22117,0
LA_Webster,LA,22119,0
LA_West Baton Rouge,LA,22121,0
LA_West Carroll,LA,22123,0
LA_West Feliciana,LA,22125,0
LA_Winn,LA,22127,0
MA_Barnstable,MA,25001,6
MA_Berkshire,MA,25003,2
MA_Bristol,MA,25005,1
MA_Dukes,MA,25007,0
MA_Essex,MA,25009,0
MA_Franklin,MA,25011,1
MA_Hampden,MA,25013,1
MA_Hampshire,MA,25015,2
MA_Middlesex,MA,25017,5
MA_Nantucket,MA,25019,0
MA_Norfolk,MA,25021,0
MA_Plymouth,MA,25023,3
MA_Suffolk,MA,25025,0
MA_Worcester,MA,25027,9
MD_Allegany,MD,24001,0
MD_Anne Arundel,MD,24003,11
MD_Baltimore,MD,24005,46
MD_Baltimore city,MD,24510,0
MD_Calvert,MD,24009,0
MD_Caroline,MD,24011,6
MD_Carroll,MD,24013,70
MD_Cecil,MD,24015,11
MD_Charles,MD,24017,1
MD_Dorchester,MD,24019,2
MD_Frederick,MD,24021,14
MD_Garrett,MD,24023,0
MD_Harford,MD,24025,34
MD_Howard,MD,24027,12
MD_Kent,MD,24029,2
MD_Montgomery,MD,24031,8
MD_Prince George's,MD,24033,0
MD_Queen Anne's,MD,24035,10
MD_Somerset,MD,24039,0
MD_St. Mary's,MD,24037,0
MD_Talbot,MD,24041,3
MD_Washington,MD,24043,2
MD_Wicomico,MD,24045,26
MD_Worcester,MD,24047,11
ME_Androscoggin,ME,23001,0
ME_Aroostook,ME,23003,15
ME_Cumberland,ME,23005,7
ME_Franklin,ME,23007,0
ME_Hancock,ME,23009,2
ME_Kennebec,ME,23011,0
ME_Knox,ME,23013,0
ME_Lincoln,ME,23015,1
ME_Oxford,ME,23017,0
ME_Penobscot,ME,23019,7
ME_Piscataquis,ME,23021,3
ME_Sagadahoc,ME,23023,0
ME_Somerset,ME,23025,4
ME_Waldo,ME,23027,0
ME_Washington,ME,23029,0
ME_York,ME,23031,3
MI_Alcona,MI,26001,0
MI_Alger,MI,26003,1
MI_Allegan,MI,26005,12
MI_Alpena,MI,26007,3
MI_Antrim,MI,26009,1
MI_Arenac,MI,26011,0
MI_Baraga,MI,26013,0
MI_Barry,MI,26015,4
MI_Bay,MI,26017,0
MI_Benzie,MI,26019,1
MI_Berrien,MI,26021,3
MI_Branch,MI,26023,11
MI_Calhoun,MI,26025,3
MI_Cass,MI,26027,7
MI_Charlevoix,MI,26029,4
MI_Cheboygan,MI,26031,0
MI_Chippewa,MI,26033,0
MI_Clare,MI,26035,1
MI_Clinton,MI,26037,0
MI_Crawford,MI,26039,0
MI_Delta,MI,26041,0
MI_Dickinson,MI,26043,1
MI_Eaton,MI,26045,0
MI_Emmet,MI,26047,4
MI_Genesee,MI,26049,0
MI_Gladwin,MI,26051,0
MI_Gogebic,MI,26053,0
MI_Grand Traverse,MI,26055,0
MI_Gratiot,MI,26057,0
MI_Hillsdale,MI,26059,6
MI_Houghton,MI,26061,0
MI_Huron,MI,26063,0
MI_Ingham,MI,26065,0
MI_Ionia,MI,26067,9
MI_Iosco,MI,26069,5
MI_Iron,MI,26071,1
MI_Isabella,MI,26073,2
MI_Jackson,MI,26075,0
MI_Kalamazoo,MI,26077,10
MI_Kalkaska,MI,26079,1
MI_Kent,MI,26081,19
MI_Keweenaw,MI,26083,0
MI_Lake,MI,26085,0
MI_Lapeer,MI,26087,0
MI_Leelanau,MI,26089,2
MI_Lenawee,MI,26091,2
MI_Livingston,MI,26093,1
MI_Luce,MI,26095,1
MI_Mackinac,MI,26097,0
MI_Macomb,MI,26099,0
MI_Manistee,MI,26101,2
MI_Marquette,MI,26103,0
MI_Mason,MI,26105,4
MI_Mecosta,MI,26107,3
MI_Menominee,MI,26109,1
MI_Midland,MI,26111,0
MI_Missaukee,MI,26113,3
MI_Monroe,MI,26115,0
MI_Montcalm,MI,26117,6
MI_Montmorency,MI,26119,0
MI_Muskegon,MI,26121,7
MI_Newaygo,MI,26123,2
MI_Oakland,MI,26125,5
MI_Oceana,MI,26127,8
MI_Ogemaw,MI,26129,0
MI_Ontonagon,MI,26131,0
MI_Osceola,MI,26133,1
MI_Oscoda,MI,26135,1
MI_Otsego,MI,26137,3
MI_Ottawa,MI,26139,12
MI_Presque Isle,MI,26141,0
MI_Roscommon,MI,26143,1
MI_Saginaw,MI,26145,0
MI_Sanilac,MI,26151,0
MI_Schoolcraft,MI,26153,0
MI_Shiawassee,MI,26155,0
MI_St. Clair,MI,26147,0
MI_St. Joseph,MI,26149,24
MI_Tuscola,MI,26157,1
MI_Van Buren,MI,26159,1
MI_Washtenaw,MI,26161,0
MI_Wayne,MI,26163,0
MI_Wexford,MI,26165,1
MN_Aitkin,MN,27001,0
MN_Anoka,MN,27003,1
MN_Becker,MN,27005,9
MN_Beltrami,MN,27007,1
MN_Benton,MN,27009,8
MN_Big Stone,MN,27011,3
MN_Blue Earth,MN,27013,0
MN_Brown,MN,27015,1
MN_Carlton,MN,27017,1
MN_Carver,MN,27019,1
MN_Cass,MN,27021,4
MN_Chippewa,MN,27023,3
MN_Chisago,MN,27025,1
MN_Clay,MN,27027,0
MN_Clearwater,MN,27029,0
MN_Cook,MN,27031,0
MN_Cottonwood,MN,27033,0
MN_Crow Wing,MN,27035,14
MN_Dakota,MN,27037,27
MN_Dodge,MN,27039,0
MN_Douglas,MN,27041,6
MN_Faribault,MN,27043,0
MN_Fillmore,MN,27045,13
MN_Freeborn,MN,27047,0
MN_Goodhue,MN,27049,6
MN_Grant,MN,27051,0
MN_Hennepin,MN,27053,0
MN_Houston,MN,27055,2
MN_Hubbard,MN,27057,20
MN_Isanti,MN,27059,4
MN_Itasca,MN,27061,0
MN_Jackson,MN,27063,3
MN_Kanabec,MN,27065,1
MN_Kandiyohi,MN,27067,2
MN_Kittson,MN,27069,0
MN_Koochiching,MN,27071,0
MN_Lac qui Parle,MN,27073,0
MN_Lake,MN,27075,2
MN_Lake of the Woods,MN,27077,1
MN_Le Sueur,MN,27079,0
MN_Lincoln,MN,27081,3
MN_Lyon,MN,27083,1
MN_Mahnomen,MN,27087,0
MN_Marshall,MN,27089,0
MN_Martin,MN,27091,0
MN_McLeod,MN,27085,0
MN_Meeker,MN,27093,0
MN_Mille Lacs,MN,27095,3
MN_Morrison,MN,27097,11
MN_Mower,MN,27099,1
MN_Murray,MN,27101,1
MN_Nicollet,MN,27103,0
MN_Nobles,MN,27105,4
MN_Norman,MN,27107,3
MN_Olmsted,MN,27109,4
MN_Otter Tail,MN,27111,29
MN_Pennington,MN,27113,0
MN_Pine,MN,27115,2
MN_Pipestone,MN,27117,2
MN_Polk,MN,27119,0
MN_Pope,MN,27121,1
MN_Ramsey,MN,27123,0
MN_Red Lake,MN,27125,0
MN_Redwood,MN,27127,3
MN_Renville,MN,27129,0
MN_Rice,MN,27131,2
MN_Rock,MN,27133,3
MN_Roseau,MN,27135,1
MN_Scott,MN,27139,2
MN_Sherburne,MN,27141,15
MN_Sibley,MN,27143,0
MN_St. Louis,MN,27137,3
MN_Stearns,MN,27145,43
MN_Steele,MN,27147,0
MN_Stevens,MN,27149,0
MN_Swift,MN,27151,1
MN_Todd,MN,27153,10
MN_Traverse,MN,27155,1
MN_Wabasha,MN,27157,4
MN_Wadena,MN,27159,5
MN_Waseca,MN,27161,0
MN_Washington,MN,27163,9
MN_Watonwan,MN,27165,1
MN_Wilkin,MN,27167,0
MN_Winona,MN,27169,8
MN_Wright,MN,27171,4
MN_Yellow Medicine,MN,27173,0
MO_Adair,MO,29001,0
MO_Andrew,MO,29003,0
MO_Atchison,MO,29005,0
MO_Audrain,MO,29007,0
MO_Barry,MO,29009,1
MO_Barton,MO,29011,0
MO_Bates,MO,29013,0
MO_Benton,MO,29015,0
MO_Bollinger,MO,29017,0
MO_Boone,MO,29019,0
MO_Buchanan,MO,29021,0
MO_Butler,MO,29023,0
MO_Caldwell,MO,29025,0
MO_Callaway,MO,29027,0
MO_Camden,MO,29029,1
MO_Cape Girardeau,MO,29031,0
MO_Carroll,MO,29033,0
MO_Carter,MO,29035,0
MO_Cass,MO,29037,0
MO_Cedar,MO,29039,0
MO_Chariton,MO,29041,0
MO_Christian,MO,29043,0
MO_Clark,MO,29045,0
MO_Clay,MO,29047,0
MO_Clinton,MO,29049,0
MO_Cole,MO,29051,0
MO_Cooper,MO,29053,0
MO_Crawford,MO,29055,0
MO_Dade,MO,29057,0
MO_Dallas,MO,29059,1
MO_Daviess,MO,29061,0
MO_DeKalb,MO,29063,0
MO_Dent,MO,29065,0
MO_Douglas,MO,29067,0
MO_Dunklin,MO,29069,0
MO_Franklin,MO,29071,0
MO_Gasconade,MO,29073,0
MO_Gentry,MO,29075,0
MO_Greene,MO,29077,0
MO_Grundy,MO,29079,0
MO_Harrison,MO,29081,0
MO_Henry,MO,29083,0
MO_Hickory,MO,29085,0
MO_Holt,MO,29087,1
MO_Howard,MO,29089,0
MO_Howell,MO,29091,0
MO_Iron,MO,29093,0
MO_Jackson,MO,29095,0
MO_Jasper,MO,29097,0
MO_Jefferson,MO,29099,0
MO_Johnson,MO,29101,0
MO_Knox,MO,29103,0
MO_Laclede,MO,29105,0
MO_Lafayette,MO,29107,0
MO_Lawrence,MO,29109,0
MO_Lewis,MO,29111,0
MO_Lincoln,MO,29113,0
MO_Linn,MO,29115,0
MO_Livingston,MO,29117,0
MO_Macon,MO,29121,0
MO_Madison,MO,29123,0
MO_Maries,MO,29125,0
MO_Marion,MO,29127,0
MO_McDonald,MO,29119,0
MO_Mercer,MO,29129,0
MO_Miller,MO,29131,0
MO_Mississippi,MO,29133,0
MO_Moniteau,MO,29135,0
MO_Monroe,MO,29137,0
MO_Montgomery,MO,29139,0
MO_Morgan,MO,29141,0
MO_New Madrid,MO,29143,1
MO_Newton,MO,29145,0
MO_Nodaway,MO,29147,0
MO_Oregon,MO,29149,0
MO_Osage,MO,29151,0
MO_Ozark,MO,29153,0
MO_Pemiscot,MO,29155,0
MO_Perry,MO,29157,4
MO_Pettis,MO,29159,0
MO_Phelps,MO,29161,0
MO_Pike,MO,29163,0
MO_Platte,MO,29165,0
MO_Polk,MO,29167,0
MO_Pulaski,MO,29169,0
MO_Putnam,MO,29171,0
MO_Ralls,MO,29173,0
MO_Randolph,MO,29175,0
MO_Ray,MO,29177,0
MO_Reynolds,MO,29179,0
MO_Ripley,MO,29181,1
MO_Saline,MO,29195,0
MO_Schuyler,MO,29197,0
MO_Scotland,MO,29199,0
MO_Scott,MO,29201,0
MO_Shannon,MO,29203,0
MO_Shelby,MO,29205,0
MO_St. Charles,MO,29183,0
MO_St. Clair,MO,29185,0
MO_St. Francois,MO,29187,0
MO_St. Louis,MO,29189,0
MO_St. Louis city,MO,29510,0
MO_Ste. Genevieve,MO,29186,0
MO_Stoddard,MO,29207,0
MO_Stone,MO,29209,2
MO_Sullivan,MO,29211,0
MO_Taney,MO,29213,0
MO_Texas,MO,29215,0
MO_Vernon,MO,29217,0
MO_Warren,MO,29219,0
MO_Washington,MO,29221,0
MO_Wayne,MO,29223,0
MO_Webster,MO,29225,0
MO_Worth,MO,29227,0
MO_Wright,MO,29229,0
MP_Northern Islands Municipality,MP,69085,0
MP_Rota Municipality,MP,69100,0
MP_Saipan Municipality,MP,69110,0
MP_Tinian Municipality,MP,69120,0
MS_Adams,MS,28001,0
MS_Alcorn,MS,28003,0
MS_Amite,MS,28005,0
MS_Attala,MS,28007,0
MS_Benton,MS,28009,0
MS_Bolivar,MS,28011,0
MS_Calhoun,MS,28013,0
MS_Carroll,MS,28015,0
MS_Chickasaw,MS,28017,0
MS_Choctaw,MS,28019,0
MS_Claiborne,MS,28021,0
MS_Clarke,MS,28023,0
MS_Clay,MS,28025,0
MS_Coahoma,MS,28027,0
MS_Copiah,MS,28029,0
MS_Covington,MS,28031,0
MS_DeSoto,MS,28033,0
MS_Forrest,MS,28035,0
MS_Franklin,MS,28037,0
MS_George,MS,28039,0
MS_Greene,MS,28041,0
MS_Grenada,MS,28043,0
MS_Hancock,MS,28045,0
MS_Harrison,MS,28047,0
MS_Hinds,MS,28049,0
MS_Holmes,MS,28051,0
MS_Humphreys,MS,28053,0
MS_Issaquena,MS,28055,0
MS_Itawamba,MS,28057,0
MS_Jackson,MS,28059,0
MS_Jasper,MS,28061,0
MS_Jefferson,MS,28063,0
MS_Jefferson Davis,MS,28065,0
MS_Jones,MS,28067,0
MS_Kemper,MS,28069,0
MS_Lafayette,MS,28071,0
MS_Lamar,MS,28073,0
MS_Lauderdale,MS,28075,0
MS_Lawrence,MS,28077,0
MS_Leake,MS,28079,0
MS_Lee,MS,28081,0
MS_Leflore,MS,28083,0
MS_Lincoln,MS,28085,0
MS_Lowndes,MS,28087,0
MS_Madison,MS,28089,0
MS_Marion,MS,28091,0
MS_Marshall,MS,28093,0
MS_Monroe,MS,28095,0
MS_Montgomery,MS,28097,0
MS_Neshoba,MS,28099,0
MS_Newton,MS,28101,0
MS_Noxubee,MS,28103,0
MS_Oktibbeha,MS,28105,0
MS_Panola,MS,28107,0
MS_Pearl River,MS,28109,0
MS_Perry,MS,28111,0
MS_Pike,MS,28113,0
MS_Pontotoc,MS,28115,0
MS_Prentiss,MS,28117,0
MS_Quitman,MS,28119,0
MS_Rankin,MS,28121,0
MS_Scott,MS,28123,0
MS_Sharkey,MS,28125,0
MS_Simpson,MS,28127,0
MS_Smith,MS,28129,0
MS_Stone,MS,28131,0
MS_Sunflower,MS,28133,0
MS_Tallahatchie,MS,28135,0
MS_Tate,MS,28137,0
MS_Tippah,MS,28139,0
MS_Tishomingo,MS,28141,0
MS_Tunica,MS,28143,0
MS_Union,MS,28145,0
MS_Walthall,MS,28147,0
MS_Warren,MS,28149,0
MS_Washington,MS,28151,0
MS_Wayne,MS,28153,0
MS_Webster,MS,28155,0
MS_Wilkinson,MS,28157,0
MS_Winston,MS,28159,0
MS_Yalobusha,MS,28161,0
MS_Yazoo,MS,28163,0
MT_Beaverhead,MT,30001,1
MT_Big Horn,MT,30003,4
MT_Blaine,MT,30005,10
MT_Broadwater,MT,30007,3
MT_Carbon,MT,30009,0
MT_Carter,MT,30011,0
MT_Cascade,MT,30013,6
MT_Chouteau,MT,30015,0
MT_Custer,MT,30017,0
MT_Daniels,MT,30019,11
MT_Dawson,MT,30021,0
MT_Deer Lodge,MT,30023,0
MT_Fallon,MT,30025,0
MT_Fergus,MT,30027,23
MT_Flathead,MT,30029,6
MT_Gallatin,MT,30031,1
MT_Garfield,MT,30033,0
MT_Glacier,MT,30035,3
MT_Golden Valley,MT,30037,0
MT_Granite,MT,30039,2
MT_Hill,MT,30041,0
MT_Jefferson,MT,30043,6
MT_Judith Basin,MT,30045,8
MT_Lake,MT,30047,5
MT_Lewis and Clark,MT,30049,10
MT_Liberty,MT,30051,0
MT_Lincoln,MT,30053,0
MT_Madison,MT,30057,0
MT_McCone,MT,30055,0
MT_Meagher,MT,30059,1
MT_Mineral,MT,30061,0
MT_Missoula,MT,30063,3
MT_Musselshell,MT,30065,0
MT_Park,MT,30067,0
MT_Petroleum,MT,30069,0
MT_Phillips,MT,30071,0
MT_Pondera,MT,30073,3
MT_Powder River,MT,30075,0
MT_Powell,MT,30077,0
MT_Prairie,MT,30079,0
MT_Ravalli,MT,30081,7
MT_Richland,MT,30083,4
MT_Roosevelt,MT,30085,0
MT_Rosebud,MT,30087,0
MT_Sanders,MT,30089,0
MT_Sheridan,MT,30091,0
MT_Silver Bow,MT,30093,1
MT_Stillwater,MT,30095,10
MT_Sweet Grass,MT,30097,0
MT_Teton,MT,30099,5
MT_Toole,MT,30101,0
MT_Treasure,MT,30103,0
MT_Valley,MT,30105,5
MT_Wheatland,MT,30107,0
MT_Wibaux,MT,30109,0
MT_Yellowstone,MT,30111,24
NC_Alamance,NC,37001,0
NC_Alexander,NC,37003,0
NC_Alleghany,NC,37005,3
NC_Anson,NC,37007,0
NC_Ashe,NC,37009,2
NC_Avery,NC,37011,3
NC_Beaufort,NC,37013,0
NC_Bertie,NC,37015,0
NC_Bladen,NC,37017,7
NC_Brunswick,NC,37019,0
NC_Buncombe,NC,37021,3
NC_Burke,NC,37023,0
NC_Cabarrus,NC,37025,1
NC_Caldwell,NC,37027,2
NC_Camden,NC,37029,0
NC_Carteret,NC,37031,0
NC_Caswell,NC,37033,0
NC_Catawba,NC,37035,1
NC_Chatham,NC,37037,0
NC_Cherokee,NC,37039,0
NC_Chowan,NC,37041,0
NC_Clay,NC,37043,0
NC_Cleveland,NC,37045,0
NC_Columbus,NC,37047,0
NC_Craven,NC,37049,0
NC_Cumberland,NC,37051,15
NC_Currituck,NC,37053,1
NC_Dare,NC,37055,2
NC_Davidson,NC,37057,0
NC_Davie,NC,37059,1
NC_Duplin,NC,37061,0
NC_Durham,NC,37063,0
NC_Edgecombe,NC,37065,1
NC_Forsyth,NC,37067,1
NC_Franklin,NC,37069,7
NC_Gaston,NC,37071,19
NC_Gates,NC,37073,0
NC_Graham,NC,37075,0
NC_Granville,NC,37077,0
NC_Greene,NC,37079,0
NC_Guilford,NC,37081,9
NC_Halifax,NC,37083,0
NC_Harnett,NC,37085,0
NC_Haywood,NC,37087,0
NC_Henderson,NC,37089,2
NC_Hertford,NC,37091,0
NC_Hoke,NC,37093,0
NC_Hyde,NC,37095,0
NC_Iredell,NC,37097,6
NC_Jackson,NC,37099,0
NC_Johnston,NC,37101,3
NC_Jones,NC,37103,0
NC_Lee,NC,37105,0
NC_Lenoir,NC,37107,0
NC_Lincoln,NC,37109,0
NC_Macon,NC,37113,0
NC_Madison,NC,37115,1
NC_Martin,NC,37117,0
